MUNICIPIO,FECHA,MES,TOTAL DE MUJERES VICTIMAS DE VIOLENCIA DE GENERO ATENDIDAS,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE MEDIDAS DE PROTECCION,MEDIDA DE PROTECCION ACEPTADA,MEDIDA DE PROTECCION RECHAZADA,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE ORDENES DE PROTECCION,ORDEN DE PROTECCION ACEPTADA,ORDEN DE PROTECCION RECHAZADA
Tlajomulco de Zúñiga,2021,Febrero,334,147,147,0,4,4,0
Tlajomulco de Zúñiga,2021,Marzo,399,227,227,0,4,4,0
Tlajomulco de Zúñiga,2021,Abril,461,225,225,0,2,2,0
Tlajomulco de Zúñiga,2021,Mayo,393,216,216,0,5,5,0
Tlajomulco de Zúñiga,2021,Junio,337,172,172,0,3,3,0
Tlajomulco de Zúñiga,2021,Julio,378,209,209,0,1,1,0
Tlajomulco de Zúñiga,2021,Agosto,334,225,225,0,4,4,0
Tlajomulco de Zúñiga,2019,Enero,249,130,130,0,0,0,0
Tlajomulco de Zúñiga,2019,Febrero,238,143,143,0,0,0,0
Tlajomulco de Zúñiga,2019,Marzo,209,123,123,0,0,0,0
Tlajomulco de Zúñiga,2019,Abril,206,136,136,0,0,0,0
Tlajomulco de Zúñiga,2019,Mayo,316,174,174,0,0,0,0
Tlajomulco de Zúñiga,2019,Junio,249,172,172,0,0,0,0
Tlajomulco de Zúñiga,2019,Julio,231,158,158,0,0,0,0
Tlajomulco de Zúñiga,2019,Agosto,261,169,169,0,0,0,0
Tlajomulco de Zúñiga,2019,Septiembre,179,101,101,0,1,1,0
Tlajomulco de Zúñiga,2019,Octubre,246,146,146,0,0,0,0
Tlajomulco de Zúñiga,2019,Noviembre,191,111,111,0,1,1,0
Tlajomulco de Zúñiga,2019,Diciembre,200,122,122,0,2,2,0
Tlajomulco de Zúñiga,2020,Enero,264,171,171,0,1,1,0
Tlajomulco de Zúñiga,2020,Febrero,227,141,141,0,2,2,0
Tlajomulco de Zúñiga,2020,Marzo,254,148,148,0,3,3,0
Tlajomulco de Zúñiga,2020,Abril,259,167,167,0,1,1,0
Tlajomulco de Zúñiga,2020,Mayo,393,179,179,0,0,0,0
Tlajomulco de Zúñiga,2020,Junio,408,190,190,0,1,1,0
Tlajomulco de Zúñiga,2020,Julio,369,165,165,0,1,1,0
Tlajomulco de Zúñiga,2020,Agosto,254,156,156,0,0,0,0
Tlajomulco de Zúñiga,2020,Septiembre,226,124,124,0,1,1,0
Tlajomulco de Zúñiga,2020,Octubre,225,128,128,0,1,1,0
Tlajomulco de Zúñiga,2020,Noviembre,161,79,79,0,3,3,0
Tlajomulco de Zúñiga,2020,Diciembre,206,114,114,0,1,1,0
Tolimán,2021,Enero,0,0,0,0,0,0,0
Tolimán,2021,Febrero,0,0,0,0,0,0,0
Tolimán,2021,Marzo,1,1,1,0,0,0,0
Tolimán,2021,Abril,0,0,0,0,0,0,0
Tolimán,2021,Mayo,1,0,0,0,0,0,0
Tolimán,2021,Junio,0,0,0,0,0,0,0
Tolimán,2021,Julio,0,0,0,0,0,0,0
Tolimán,2021,Agosto,0,0,0,0,0,0,0
Tolimán,2019,Enero,1,0,0,0,0,0,0
Tolimán,2019,Febrero,0,0,0,0,0,0,0
Tolimán,2019,Marzo,0,0,0,0,0,0,0
Tolimán,2019,Abril,0,0,0,0,0,0,0
Tolimán,2019,Mayo,0,0,0,0,0,0,0
Tolimán,2019,Junio,0,0,0,0,0,0,0
Tolimán,2019,Julio,1,1,1,0,0,0,0
Tolimán,2019,Agosto,0,0,0,0,0,0,0
Tolimán,2019,Septiembre,1,1,1,0,0,0,0
Tolimán,2019,Octubre,3,1,1,0,0,0,0
Tolimán,2019,Noviembre,0,0,0,0,0,0,0
Tolimán,2019,Diciembre,0,0,0,0,0,0,0
Tolimán,2020,Enero,2,0,0,0,0,0,0
Tolimán,2020,Febrero,0,0,0,0,0,0,0
Tolimán,2020,Marzo,1,0,0,0,0,0,0
Tolimán,2020,Abril,1,0,0,0,0,0,0
Tolimán,2020,Mayo,1,0,0,0,0,0,0
Tolimán,2020,Junio,0,0,0,0,0,0,0
Tolimán,2020,Julio,0,0,0,0,0,0,0
Tolimán,2020,Agosto,1,0,0,0,0,0,0
Tolimán,2020,Septiembre,0,0,0,0,0,0,0
Tolimán,2020,Octubre,0,0,0,0,0,0,0
Tolimán,2020,Noviembre,0,0,0,0,0,0,0
Tolimán,2020,Diciembre,0,0,0,0,0,0,0
Tomatlán,2021,Enero,4,2,2,0,0,0,0
Tomatlán,2021,Febrero,5,3,3,0,0,0,0
Tomatlán,2021,Marzo,4,3,3,0,0,0,0
Tomatlán,2021,Abril,3,0,0,0,0,0,0
Tomatlán,2021,Mayo,4,0,0,0,0,0,0
Tomatlán,2021,Junio,4,0,0,0,0,0,0
Tomatlán,2021,Julio,0,0,0,0,0,0,0
Tomatlán,2021,Agosto,4,5,5,0,0,0,0
Tomatlán,2019,Enero,0,0,0,0,0,0,0
Tomatlán,2019,Febrero,2,0,0,0,0,0,0
Tomatlán,2019,Marzo,4,3,3,0,0,0,0
Tomatlán,2019,Abril,3,3,3,0,0,0,0
Tomatlán,2019,Mayo,2,0,0,0,0,0,0
Tomatlán,2019,Junio,4,3,3,0,0,0,0
Tomatlán,2019,Julio,7,4,4,0,0,0,0
Tomatlán,2019,Agosto,7,6,6,0,0,0,0
Tomatlán,2019,Septiembre,1,0,0,0,0,0,0
Tomatlán,2019,Octubre,10,7,7,0,0,0,0
Tomatlán,2019,Noviembre,4,2,2,0,0,0,0
Tomatlán,2019,Diciembre,2,0,0,0,0,0,0
Tomatlán,2020,Enero,0,0,0,0,0,0,0
Tomatlán,2020,Febrero,17,0,0,0,0,0,0
Tomatlán,2020,Marzo,6,0,0,0,0,0,0
Tomatlán,2020,Abril,3,0,0,0,0,0,0
Tomatlán,2020,Mayo,7,0,0,0,0,0,0
Tomatlán,2020,Junio,21,0,0,0,0,0,0
Tomatlán,2020,Julio,5,0,0,0,0,0,0
Tomatlán,2020,Agosto,10,0,0,0,0,0,0
Tomatlán,2020,Septiembre,4,0,0,0,0,0,0
Tomatlán,2020,Octubre,7,0,0,0,0,0,0
Tomatlán,2020,Noviembre,10,0,0,0,0,0,0
Tomatlán,2020,Diciembre,3,0,0,0,0,0,0
Tonalá,2021,Enero,208,161,161,0,9,9,0
Tonalá,2021,Febrero,247,172,172,0,3,3,0
Tonalá,2021,Marzo,318,214,214,0,3,3,0
Tonalá,2021,Abril,365,237,237,0,5,5,0
Tonalá,2021,Mayo,352,199,199,0,3,3,0
Tonalá,2021,Junio,283,172,172,0,3,3,0
Tonalá,2021,Julio,311,200,200,0,3,3,0
Tonalá,2021,Agosto,226,180,180,0,2,2,0
Tonalá,2019,Enero,223,111,111,0,0,0,0
Tonalá,2019,Febrero,159,96,96,0,0,0,0
Tonalá,2019,Marzo,209,134,134,0,1,1,0
Tonalá,2019,Abril,223,155,155,0,0,0,0
Tonalá,2019,Mayo,305,165,165,0,0,0,0
Tonalá,2019,Junio,211,137,137,0,0,0,0
Tonalá,2019,Julio,215,144,144,0,0,0,0
Tonalá,2019,Agosto,202,126,126,0,0,0,0
Tonalá,2019,Septiembre,190,113,113,0,0,0,0
Tonalá,2019,Octubre,168,102,102,0,0,0,0
Tonalá,2019,Noviembre,190,125,125,0,0,0,0
Tonalá,2019,Diciembre,165,93,93,0,1,1,0
Tonalá,2020,Enero,198,132,132,0,0,0,0
Tonalá,2020,Febrero,187,119,119,0,1,1,0
Tonalá,2020,Marzo,229,142,142,0,3,3,0
Tonalá,2020,Abril,201,135,135,0,2,2,0
Tonalá,2020,Mayo,259,152,152,0,1,1,0
Tonalá,2020,Junio,287,167,167,0,2,2,0
Tonalá,2020,Julio,322,152,152,0,2,2,0
Tonalá,2020,Agosto,224,132,132,0,2,2,0
Tonalá,2020,Septiembre,171,88,88,0,1,1,0
Tonalá,2020,Octubre,188,101,101,0,3,3,0
Tonalá,2020,Noviembre,161,81,81,0,6,6,0
Tonalá,2020,Diciembre,185,108,108,0,0,0,0
Tonaya,2021,Enero,0,0,0,0,0,0,0
Tonaya,2021,Febrero,0,0,0,0,0,0,0
Tonaya,2021,Marzo,0,0,0,0,0,0,0
Tonaya,2021,Abril,0,0,0,0,0,0,0
Tonaya,2021,Mayo,0,0,0,0,0,0,0
Tonaya,2021,Junio,0,0,0,0,0,0,0
Tonaya,2021,Julio,0,0,0,0,0,0,0
Tonaya,2021,Agosto,1,1,1,0,0,0,0
Tonaya,2019,Enero,0,0,0,0,0,0,0
Tonaya,2019,Febrero,0,0,0,0,0,0,0
Tonaya,2019,Marzo,0,0,0,0,0,0,0
Tonaya,2019,Abril,1,1,1,0,0,0,0
Tonaya,2019,Mayo,1,1,1,0,0,0,0
Tonaya,2019,Junio,1,1,1,0,0,0,0
Tonaya,2019,Julio,0,0,0,0,0,0,0
Tonaya,2019,Agosto,0,0,0,0,0,0,0
Tonaya,2019,Septiembre,0,0,0,0,0,0,0
Tonaya,2019,Octubre,0,0,0,0,0,0,0
Tonaya,2019,Noviembre,0,0,0,0,0,0,0
Tonaya,2019,Diciembre,0,0,0,0,0,0,0
Tonaya,2020,Enero,0,0,0,0,0,0,0
Tonaya,2020,Febrero,0,0,0,0,0,0,0
Tonaya,2020,Marzo,0,0,0,0,0,0,0
Tonaya,2020,Abril,0,0,0,0,0,0,0
Tonaya,2020,Mayo,0,0,0,0,0,0,0
Tonaya,2020,Junio,0,0,0,0,0,0,0
Tonaya,2020,Julio,0,0,0,0,0,0,0
Tonaya,2020,Agosto,0,0,0,0,0,0,0
Tonaya,2020,Septiembre,0,0,0,0,0,0,0
Tonaya,2020,Octubre,0,0,0,0,0,0,0
Tonaya,2020,Noviembre,0,0,0,0,0,0,0
Tonaya,2020,Diciembre,0,0,0,0,0,0,0
Tonila,2021,Enero,0,0,0,0,0,0,0
Tonila,2021,Febrero,0,0,0,0,0,0,0
Tonila,2021,Marzo,0,0,0,0,0,0,0
Tonila,2021,Abril,0,0,0,0,0,0,0
Tonila,2021,Mayo,0,0,0,0,0,0,0
Tonila,2021,Junio,0,0,0,0,0,0,0
Tonila,2021,Julio,2,0,0,0,0,0,0
Tonila,2021,Agosto,0,0,0,0,0,0,0
Tonila,2019,Enero,0,0,0,0,0,0,0
Tonila,2019,Febrero,0,0,0,0,0,0,0
Tonila,2019,Marzo,0,0,0,0,0,0,0
Tonila,2019,Abril,0,0,0,0,0,0,0
Tonila,2019,Mayo,0,0,0,0,0,0,0
Tonila,2019,Junio,0,0,0,0,0,0,0
Tonila,2019,Julio,0,0,0,0,0,0,0
Tonila,2019,Agosto,0,0,0,0,0,0,0
Tonila,2019,Septiembre,0,0,0,0,0,0,0
Tonila,2019,Octubre,0,0,0,0,0,0,0
Tonila,2019,Noviembre,0,0,0,0,0,0,0
Tonila,2019,Diciembre,0,0,0,0,0,0,0
Tonila,2020,Enero,0,0,0,0,0,0,0
Tonila,2020,Febrero,0,0,0,0,0,0,0
Tonila,2020,Marzo,0,0,0,0,0,0,0
Tonila,2020,Abril,0,0,0,0,0,0,0
Tonila,2020,Mayo,0,0,0,0,0,0,0
Tonila,2020,Junio,0,0,0,0,0,0,0
Tonila,2020,Julio,0,0,0,0,0,0,0
Tonila,2020,Agosto,0,0,0,0,0,0,0
Tonila,2020,Septiembre,0,0,0,0,0,0,0
Tonila,2020,Octubre,0,0,0,0,0,0,0
Tonila,2020,Noviembre,0,0,0,0,0,0,0
Tonila,2020,Diciembre,0,0,0,0,0,0,0
Totatiche,2021,Enero,0,0,0,0,0,0,0
Totatiche,2021,Febrero,0,0,0,0,0,0,0
Totatiche,2021,Marzo,0,0,0,0,0,0,0
Totatiche,2021,Abril,0,0,0,0,0,0,0
Totatiche,2021,Mayo,0,0,0,0,0,0,0
Totatiche,2021,Junio,0,0,0,0,0,0,0
Totatiche,2021,Julio,0,0,0,0,0,0,0
Totatiche,2021,Agosto,0,0,0,0,0,0,0
Totatiche,2019,Enero,1,1,1,0,0,0,0
Totatiche,2019,Febrero,0,0,0,0,0,0,0
Totatiche,2019,Marzo,1,1,1,0,0,0,0
Totatiche,2019,Abril,1,1,1,0,0,0,0
Totatiche,2019,Mayo,1,1,1,0,0,0,0
Totatiche,2019,Junio,1,1,1,0,0,0,0
Totatiche,2019,Julio,1,1,1,0,0,0,0
Totatiche,2019,Agosto,0,0,0,0,0,0,0
Totatiche,2019,Septiembre,0,0,0,0,0,0,0
Totatiche,2019,Octubre,0,0,0,0,0,0,0
Totatiche,2019,Noviembre,1,1,1,0,0,0,0
Totatiche,2019,Diciembre,0,0,0,0,0,0,0
Totatiche,2020,Enero,0,0,0,0,0,0,0
Totatiche,2020,Febrero,0,0,0,0,0,0,0
Totatiche,2020,Marzo,0,0,0,0,0,0,0
Totatiche,2020,Abril,0,0,0,0,0,0,0
Totatiche,2020,Mayo,0,0,0,0,0,0,0
Totatiche,2020,Junio,0,0,0,0,0,0,0
Totatiche,2020,Julio,1,0,0,0,0,0,0
Totatiche,2020,Agosto,1,0,0,0,0,0,0
Totatiche,2020,Septiembre,0,0,0,0,0,0,0
Totatiche,2020,Octubre,0,0,0,0,0,0,0
Totatiche,2020,Noviembre,0,0,0,0,0,0,0
Totatiche,2020,Diciembre,0,0,0,0,0,0,0
Tototlán,2021,Enero,1,0,0,0,0,0,0
Tototlán,2021,Febrero,3,2,2,0,0,0,0
Tototlán,2021,Marzo,5,3,3,0,0,0,0
Tototlán,2021,Abril,3,3,3,0,0,0,0
Tototlán,2021,Mayo,1,1,1,0,0,0,0
Tototlán,2021,Junio,2,2,2,0,0,0,0
Tototlán,2021,Julio,3,0,0,0,0,0,0
Tototlán,2021,Agosto,2,0,0,0,0,0,0
Tototlán,2019,Enero,3,3,3,0,0,0,0
Tototlán,2019,Febrero,1,1,1,0,0,0,0
Tototlán,2019,Marzo,3,3,3,0,0,0,0
Tototlán,2019,Abril,0,0,0,0,0,0,0
Tototlán,2019,Mayo,0,0,0,0,0,0,0
Tototlán,2019,Junio,0,0,0,0,0,0,0
Tototlán,2019,Julio,1,1,1,0,0,0,0
Tototlán,2019,Agosto,1,1,1,0,0,0,0
Tototlán,2019,Septiembre,0,0,0,0,0,0,0
Tototlán,2019,Octubre,2,2,2,0,0,0,0
Tototlán,2019,Noviembre,0,0,0,0,0,0,0
Tototlán,2019,Diciembre,4,4,4,0,0,0,0
Tototlán,2020,Enero,10,10,10,0,0,0,0
Tototlán,2020,Febrero,5,5,5,0,0,0,0
Tototlán,2020,Marzo,0,0,0,0,0,0,0
Tototlán,2020,Abril,0,0,0,0,0,0,0
Tototlán,2020,Mayo,10,10,10,0,0,0,0
Tototlán,2020,Junio,0,0,0,0,0,0,0
Tototlán,2020,Julio,4,4,4,0,0,0,0
Tototlán,2020,Agosto,0,0,0,0,0,0,0
Tototlán,2020,Septiembre,2,2,2,0,0,0,0
Tototlán,2020,Octubre,3,3,3,0,0,0,0
Tototlán,2020,Noviembre,3,2,2,0,0,0,0
Tototlán,2020,Diciembre,2,2,2,0,0,0,0
Tuxcacuesco,2021,Enero,0,0,0,0,0,0,0
Tuxcacuesco,2021,Febrero,0,0,0,0,0,0,0
Tuxcacuesco,2021,Marzo,0,0,0,0,0,0,0
Tuxcacuesco,2021,Abril,3,0,3,0,0,0,0
Tuxcacuesco,2021,Mayo,0,0,0,0,0,0,0
Tuxcacuesco,2021,Junio,0,0,0,0,0,0,0
Tuxcacuesco,2021,Julio,1,1,1,0,0,0,0
Tuxcacuesco,2021,Agosto,0,0,0,0,0,0,0
Tuxcacuesco,2019,Enero,0,0,0,0,0,0,0
Tuxcacuesco,2019,Febrero,0,0,0,0,0,0,0
Tuxcacuesco,2019,Marzo,0,0,0,0,0,0,0
Tuxcacuesco,2019,Abril,0,0,0,0,0,0,0
Tuxcacuesco,2019,Mayo,0,0,0,0,0,0,0
Tuxcacuesco,2019,Junio,0,0,0,0,0,0,0
Tuxcacuesco,2019,Julio,0,0,0,0,0,0,0
Tuxcacuesco,2019,Agosto,0,0,0,0,0,0,0
Tuxcacuesco,2019,Septiembre,0,0,0,0,0,0,0
Tuxcacuesco,2019,Octubre,0,0,0,0,0,0,0
Tuxcacuesco,2019,Noviembre,0,0,0,0,0,0,0
Tuxcacuesco,2019,Diciembre,0,0,0,0,0,0,0
Tuxcacuesco,2020,Enero,0,0,0,0,0,0,0
Tuxcacuesco,2020,Febrero,0,0,0,0,0,0,0
Tuxcacuesco,2020,Marzo,0,0,0,0,0,0,0
Tuxcacuesco,2020,Abril,0,0,0,0,0,0,0
Tuxcacuesco,2020,Mayo,0,0,0,0,0,0,0
Tuxcacuesco,2020,Junio,0,0,0,0,0,0,0
Tuxcacuesco,2020,Julio,0,0,0,0,0,0,0
Tuxcacuesco,2020,Agosto,0,0,0,0,0,0,0
Tuxcacuesco,2020,Septiembre,0,0,0,0,0,0,0
Tuxcacuesco,2020,Octubre,0,0,0,0,0,0,0
Tuxcacuesco,2020,Noviembre,0,0,0,0,0,0,0
Tuxcacuesco,2020,Diciembre,0,0,0,0,0,0,0
Tuxcueca,2021,Enero,0,0,0,0,0,0,0
Tuxcueca,2021,Febrero,1,1,0,1,0,0,0
Tuxcueca,2021,Marzo,1,1,1,0,0,0,0
Tuxcueca,2021,Abril,0,0,0,0,0,0,0
Tuxcueca,2021,Mayo,0,0,0,0,0,0,0
Tuxcueca,2021,Junio,0,0,0,0,0,0,0
Tuxcueca,2021,Julio,1,1,1,0,0,0,0
Tuxcueca,2021,Agosto,0,0,0,0,0,0,0
Tuxcueca,2019,Enero,1,1,1,0,0,0,0
Tuxcueca,2019,Febrero,0,0,0,0,0,0,0
Tuxcueca,2019,Marzo,0,0,0,0,0,0,0
Tuxcueca,2019,Abril,0,0,0,0,0,0,0
Tuxcueca,2019,Mayo,0,0,0,0,0,0,0
Tuxcueca,2019,Junio,0,0,0,0,0,0,0
Tuxcueca,2019,Julio,0,0,0,0,0,0,0
Tuxcueca,2019,Agosto,1,1,1,0,0,0,0
Tuxcueca,2019,Septiembre,1,1,1,0,0,0,0
Tuxcueca,2019,Octubre,0,0,0,0,0,0,0
Tuxcueca,2019,Noviembre,0,0,0,0,0,0,0
Tuxcueca,2019,Diciembre,0,0,0,0,0,0,0
Tuxcueca,2020,Enero,0,0,0,0,0,0,0
Tuxcueca,2020,Febrero,0,0,0,0,0,0,0
Tuxcueca,2020,Marzo,0,0,0,0,0,0,0
Tuxcueca,2020,Abril,0,0,0,0,0,0,0
Tuxcueca,2020,Mayo,0,0,0,0,0,0,0
Tuxcueca,2020,Junio,0,0,0,0,0,0,0
Tuxcueca,2020,Julio,0,0,0,0,0,0,0
Tuxcueca,2020,Agosto,0,0,0,0,0,0,0
Tuxcueca,2020,Septiembre,0,0,0,0,0,0,0
Tuxcueca,2020,Octubre,0,0,0,0,0,0,0
Tuxcueca,2020,Noviembre,1,0,0,0,0,0,0
Tuxcueca,2020,Diciembre,0,0,0,0,0,0,0
Tuxpan,2021,Enero,0,0,0,0,0,0,0
Tuxpan,2021,Febrero,0,0,0,0,0,0,0
Tuxpan,2021,Marzo,0,0,0,0,0,0,0
Tuxpan,2021,Abril,1,0,0,0,0,0,0
Tuxpan,2021,Mayo,2,2,2,0,0,0,0
Tuxpan,2021,Junio,1,1,1,0,0,0,0
Tuxpan,2021,Julio,1,1,1,0,0,0,0
Tuxpan,2021,Agosto,0,0,0,0,0,0,0
Tuxpan,2019,Enero,0,0,0,0,0,0,0
Tuxpan,2019,Febrero,0,0,0,0,0,0,0
Tuxpan,2019,Marzo,0,0,0,0,0,0,0
Tuxpan,2019,Abril,1,1,1,0,0,0,0
Tuxpan,2019,Mayo,2,2,2,0,0,0,0
Tuxpan,2019,Junio,0,0,0,0,0,0,0
Tuxpan,2019,Julio,1,1,1,0,0,0,0
Tuxpan,2019,Agosto,3,3,3,0,0,0,0
Tuxpan,2019,Septiembre,0,0,0,0,0,0,0
Tuxpan,2019,Octubre,2,2,2,0,0,0,0
Tuxpan,2019,Noviembre,1,1,1,0,0,0,0
Tuxpan,2019,Diciembre,0,0,0,0,0,0,0
Tuxpan,2020,Enero,0,0,0,0,0,0,0
Tuxpan,2020,Febrero,0,0,0,0,0,0,0
Tuxpan,2020,Marzo,0,0,0,0,0,0,0
Tuxpan,2020,Abril,0,0,0,0,0,0,0
Tuxpan,2020,Mayo,0,0,0,0,0,0,0
Tuxpan,2020,Junio,0,0,0,0,0,0,0
Tuxpan,2020,Julio,0,0,0,0,0,0,0
Tuxpan,2020,Agosto,0,0,0,0,0,0,0
Tuxpan,2020,Septiembre,0,0,0,0,0,0,0
Tuxpan,2020,Octubre,0,0,0,0,0,0,0
Tuxpan,2020,Noviembre,0,0,0,0,0,0,0
Tuxpan,2020,Diciembre,0,0,0,0,0,0,0
Unión de San Antonio,2021,Enero,0,0,0,0,0,0,0
Unión de San Antonio,2021,Febrero,0,0,0,0,0,0,0
Unión de San Antonio,2021,Marzo,0,0,0,0,0,0,0
Unión de San Antonio,2021,Abril,2,0,0,0,0,0,0
Unión de San Antonio,2021,Mayo,0,0,0,0,0,0,0
Unión de San Antonio,2021,Junio,0,0,0,0,0,0,0
Unión de San Antonio,2021,Julio,1,1,1,0,0,0,0
Unión de San Antonio,2021,Agosto,0,0,0,0,0,0,0
Unión de San Antonio,2019,Enero,0,0,0,0,0,0,0
Unión de San Antonio,2019,Febrero,0,0,0,0,0,0,0
Unión de San Antonio,2019,Marzo,3,3,3,0,0,0,0
Unión de San Antonio,2019,Abril,2,2,2,0,0,0,0
Unión de San Antonio,2019,Mayo,2,2,2,0,0,0,0
Unión de San Antonio,2019,Junio,0,0,0,0,0,0,0
Unión de San Antonio,2019,Julio,0,0,0,0,0,0,0
Unión de San Antonio,2019,Agosto,2,2,2,0,0,0,0
Unión de San Antonio,2019,Septiembre,0,0,0,0,0,0,0
Unión de San Antonio,2019,Octubre,0,0,0,0,0,0,0
Unión de San Antonio,2019,Noviembre,0,0,0,0,0,0,0
Unión de San Antonio,2019,Diciembre,0,0,0,0,0,0,0
Unión de San Antonio,2020,Enero,0,0,0,0,0,0,0
Unión de San Antonio,2020,Febrero,0,0,0,0,0,0,0
Unión de San Antonio,2020,Marzo,2,2,2,0,0,0,0
Unión de San Antonio,2020,Abril,1,1,1,0,0,0,0
Unión de San Antonio,2020,Mayo,1,1,1,0,0,0,0
Unión de San Antonio,2020,Junio,0,0,0,0,0,0,0
Unión de San Antonio,2020,Julio,0,0,0,0,0,0,0
Unión de San Antonio,2020,Agosto,1,1,1,0,0,0,0
Unión de San Antonio,2020,Septiembre,0,0,0,0,0,0,0
Unión de San Antonio,2020,Octubre,0,0,0,0,0,0,0
Unión de San Antonio,2020,Noviembre,0,0,0,0,0,0,0
Unión de San Antonio,2020,Diciembre,0,0,0,0,0,0,0
Unión de Tula,2021,Enero,2,2,2,0,0,0,0
Unión de Tula,2021,Febrero,0,0,0,0,0,0,0
Unión de Tula,2021,Marzo,0,0,0,0,0,0,0
Unión de Tula,2021,Abril,4,3,4,0,0,0,0
Unión de Tula,2021,Mayo,0,0,0,0,0,0,0
Unión de Tula,2021,Junio,1,1,1,0,0,0,0
Unión de Tula,2021,Julio,0,0,0,0,0,0,0
Unión de Tula,2021,Agosto,1,1,1,0,0,0,0
Unión de Tula,2019,Enero,0,0,0,0,0,0,0
Unión de Tula,2019,Febrero,0,0,0,0,0,0,0
Unión de Tula,2019,Marzo,0,0,0,0,0,0,0
Unión de Tula,2019,Abril,0,0,0,0,0,0,0
Unión de Tula,2019,Mayo,0,0,0,0,0,0,0
Unión de Tula,2019,Junio,0,0,0,0,0,0,0
Unión de Tula,2019,Julio,0,0,0,0,0,0,0
Unión de Tula,2019,Agosto,1,1,1,0,0,0,0
Unión de Tula,2019,Septiembre,0,0,0,0,0,0,0
Unión de Tula,2019,Octubre,0,0,0,0,0,0,0
Unión de Tula,2019,Noviembre,0,0,0,0,0,0,0
Unión de Tula,2019,Diciembre,0,0,0,0,0,0,0
Unión de Tula,2020,Enero,1,0,0,0,0,0,0
Unión de Tula,2020,Febrero,3,0,0,0,0,0,0
Unión de Tula,2020,Marzo,2,0,0,0,0,0,0
Unión de Tula,2020,Abril,0,0,0,0,0,0,0
Unión de Tula,2020,Mayo,2,0,0,0,0,0,0
Unión de Tula,2020,Junio,0,0,0,0,0,0,0
Unión de Tula,2020,Julio,2,0,0,0,0,0,0
Unión de Tula,2020,Agosto,0,0,0,0,0,0,0
Unión de Tula,2020,Septiembre,1,0,0,0,0,0,0
Unión de Tula,2020,Octubre,0,0,0,0,0,0,0
Unión de Tula,2020,Noviembre,0,0,0,0,0,0,0
Unión de Tula,2020,Diciembre,1,0,0,0,0,0,0
Valle de Guadalupe,2021,Enero,0,0,0,0,0,0,0
Valle de Guadalupe,2021,Febrero,0,0,0,0,0,0,0
Valle de Guadalupe,2021,Marzo,0,0,0,0,0,0,0
Valle de Guadalupe,2021,Abril,0,0,0,0,0,0,0
Valle de Guadalupe,2021,Mayo,3,0,0,0,0,0,0
Valle de Guadalupe,2021,Junio,0,0,0,0,0,0,0
Valle de Guadalupe,2021,Julio,1,1,1,0,0,0,0
Valle de Guadalupe,2021,Agosto,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Enero,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Febrero,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Marzo,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Abril,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Mayo,1,1,1,0,0,0,0
Valle de Guadalupe,2019,Junio,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Julio,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Agosto,1,1,1,0,0,0,0
Valle de Guadalupe,2019,Septiembre,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Octubre,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Noviembre,0,0,0,0,0,0,0
Valle de Guadalupe,2019,Diciembre,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Enero,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Febrero,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Marzo,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Abril,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Mayo,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Junio,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Julio,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Agosto,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Septiembre,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Octubre,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Noviembre,0,0,0,0,0,0,0
Valle de Guadalupe,2020,Diciembre,0,0,0,0,0,0,0
Valle de Juárez,2021,Enero,0,0,0,0,0,0,0
Valle de Juárez,2021,Febrero,0,0,0,0,0,0,0
Valle de Juárez,2021,Marzo,2,2,2,0,0,0,0
Valle de Juárez,2021,Abril,0,0,0,0,0,0,0
Valle de Juárez,2021,Mayo,0,0,0,0,0,0,0
Valle de Juárez,2021,Junio,0,1,1,0,0,0,0
Valle de Juárez,2021,Julio,0,1,1,0,0,0,0
Valle de Juárez,2021,Agosto,0,0,0,0,0,0,0
Valle de Juárez,2019,Enero,0,0,0,0,0,0,0
Valle de Juárez,2019,Febrero,0,0,0,0,0,0,0
Valle de Juárez,2019,Marzo,0,0,0,0,0,0,0
Valle de Juárez,2019,Abril,0,0,0,0,0,0,0
Valle de Juárez,2019,Mayo,0,0,0,0,0,0,0
Valle de Juárez,2019,Junio,0,0,0,0,0,0,0
Valle de Juárez,2019,Julio,0,0,0,0,0,0,0
